DOC.ID,Proj.ID,Lake.ID,Site,Date.Sample,Time.Sample,Depth.Class,Depth.Top..m.,Depth.Bot..m.,Rep,Comments,DOC_mgL,TN_mgL,flag
1113,15,CR,WC1,9/25/2014,9:30,Surface,0,0,1,,40.59961875,NA,0
1114,15,CR,WC1,9/25/2014,9:30,Surface,0,0,2,,26.30284289,NA,0
1115,15,CR,WC2,9/25/2014,9:30,Surface,0,0,1,,8.485559554,0.383080094,0
1116,15,CR,WC2,9/25/2014,9:30,Surface,0,0,2,,7.259162466,NA,0
1117,15,HB,DeepHole,9/25/2014,11:20,PML,0,0.5,1,,19.45301091,0.523457922,0
1118,15,HB,DeepHole,9/25/2014,11:20,PML,0,0.5,2,,24.57509178,0.749352144,0
1120,15,HB,DeepHole,9/25/2014,11:20,Hypo,5,5,2,,23.443243,NA,0
1120,15,HB,DeepHole,9/25/2014,11:20,Hypo,5,5,2,,22.49857251,1.258364902,0
1121,15,HB,WC1,9/25/2014,11:20,Surface,0,0,1,,24.56648453,NA,0
1122,15,HB,WC1,9/25/2014,11:20,Surface,0,0,2,,21.36266336,NA,0
1123,15,HB,WC2,9/25/2014,11:20,Surface,0,0,1,,11.87363224,NA,0
1124,15,HB,WC2,9/25/2014,11:20,Surface,0,0,2,,18.56332557,NA,0
1125,15,MO,DeepHole,9/25/2014,13:55,PML,0,1,1,,15.61356527,NA,0
1126,15,MO,DeepHole,9/25/2014,13:55,PML,0,1,2,,11.03189027,NA,0
1127,15,MO,DeepHole,9/25/2014,13:55,Hypo,5,5,1,,12.61768229,1.758034914,0
1128,15,MO,DeepHole,9/25/2014,13:55,Hypo,5,5,2,,16.94334002,1.894909326,0
1129,15,MO,Outlet,9/25/2014,13:55,Surface,0,0,1,,17.03893111,NA,0
1130,15,MO,Outlet,9/25/2014,13:55,Surface,0,0,2,,17.74350162,0.538939892,0
1131,15,MO,Inlet1,9/25/2014,13:55,Surface,0,0,1,,10.83591907,NA,0
1132,15,MO,Inlet1,9/25/2014,13:55,Surface,0,0,2,,27.49481881,0.288059434,1
1133,15,MO,Inlet2,9/25/2014,13:55,Surface,0,0,1,,31.99066868,NA,0
1134,15,MO,Inlet2,9/25/2014,13:55,Surface,0,0,2,,35.06170873,NA,0
1135,15,MO,Inlet3,9/25/2014,13:55,Surface,0,0,1,,61.22165592,1.536606081,0
1136,15,MO,Inlet3,9/25/2014,13:55,Surface,0,0,2,,49.45513421,1.164270115,0
1137,3,EL,DeepHole,9/26/2014,10:35,PML,0,1,1,,12.01225568,NA,0
1138,3,EL,DeepHole,9/26/2014,10:35,PML,0,1,2,,5.038830739,NA,1
1139,3,EL,DeepHole,9/26/2014,10:35,Hypo,8,8,1,,12.33222056,0.747183293,0
1140,3,EL,DeepHole,9/26/2014,10:35,Hypo,8,8,2,,12.54280317,NA,0
1141,3,EL,Inlet1,9/26/2014,11:45,Surface,0,0,1,,75.63039371,1.453019854,0
1142,3,EL,Inlet1,9/26/2014,11:45,Surface,0,0,2,,48.50021326,1.246768126,0
1143,3,EL,Outlet,9/26/2014,10:55,Surface,0,0,1,,7.159062087,0.282865559,0
1144,3,EL,Outlet,9/26/2014,10:55,Surface,0,0,2,,7.619702789,0.338034222,0
1145,3,WL,DeepHole,9/26/2014,9:45,PML,0,2,1,,5.599848303,NA,0
1146,3,WL,DeepHole,9/26/2014,9:45,PML,0,2,2,,5.865346757,NA,0
1147,3,WL,DeepHole,9/26/2014,9:45,Hypo,8,8,1,,2.247831308,0.254064083,1
1148,3,WL,DeepHole,9/26/2014,9:45,Hypo,8,8,2,,4.094799847,0.537008888,0
