Project ID,Lake ID,Site,Date Sample ,Time Sample,Depth (m),temp,DO (mg/L),DO (%sat),SpCond (uS/cm),pH,ORP,PAR (uE/m2/s),Comments
3,EL,DeepHole,5/14/14,11:07,0,10.1,9.96,9.19,,,,2105,Deck PAR: 2666
3,EL,DeepHole,5/14/14,11:07,0.25,,,,,,,488.2,Staff gauge: 2.68 ft
3,EL,DeepHole,5/14/14,11:07,0.5,10,9.76,90.8,,,,244.6,EL Inlet Staff: 9.2 cm
3,EL,DeepHole,5/14/14,11:07,0.75,,,,,,,131.6,
3,EL,DeepHole,5/14/14,11:07,1,9.9,9.61,89.5,,,,52.08,
3,EL,DeepHole,5/14/14,11:07,1.5,9.9,9.32,86.5,,,,18.59,
3,EL,DeepHole,5/14/14,11:07,2,9.8,9.25,85.5,,,,2.91,
3,EL,DeepHole,5/14/14,11:07,2.5,8,7.14,63.1,,,,1.77,
3,EL,DeepHole,5/14/14,11:07,3,6.6,7.02,60.1,,,,0.81,
3,EL,DeepHole,5/14/14,11:07,3.5,6.2,6.83,57.9,,,,0.24,
3,EL,DeepHole,5/14/14,11:07,4,5.7,6.42,53.7,,,,,
3,EL,DeepHole,5/14/14,11:07,4.5,5.4,6.16,51.3,,,,,
3,EL,DeepHole,5/14/14,11:07,5,5.3,5.75,47.8,,,,,
3,EL,DeepHole,5/14/14,11:07,5.5,5.2,5.5,45.4,,,,,
3,EL,DeepHole,5/14/14,11:07,6,5,4.77,38.7,,,,,
3,EL,DeepHole,5/14/14,11:07,6.5,4.5,4.32,35,,,,,
3,EL,DeepHole,5/14/14,11:07,7,4.3,4.11,33.2,,,,,
3,EL,DeepHole,5/14/14,11:07,7.5,4.2,3.59,28.5,,,,,
3,EL,DeepHole,5/14/14,11:07,8,4.2,2.65,21,,,,,
3,EL,DeepHole,5/14/14,11:07,9,3.9,0.71,5.6,,,,,
3,EL,DeepHole,5/14/14,11:07,10,3.9,0.13,0.9,,,,,
3,WL,DeepHole,5/14/14,9:25,0,11,11.2,105.8,,,,1258.5,Deck PAR: 2245
3,WL,DeepHole,5/14/14,9:25,0.25,,,,,,,962.9,Staff gauge: 2.46 ft
3,WL,DeepHole,5/14/14,9:25,0.5,11,11,104.3,,,,611,
3,WL,DeepHole,5/14/14,9:25,0.75,,,,,,,359.3,
3,WL,DeepHole,5/14/14,9:25,1,10.6,11.12,105.3,,,,303.9,
3,WL,DeepHole,5/14/14,9:25,1.5,9.3,12.49,114.4,,,,177.87,
3,WL,DeepHole,5/14/14,9:25,2,7.8,10.48,93,,,,104.49,
3,WL,DeepHole,5/14/14,9:25,2.5,6.7,8.8,75.1,,,,34.45,
3,WL,DeepHole,5/14/14,9:25,3,6.1,8.08,68.4,,,,16.67,
3,WL,DeepHole,5/14/14,9:25,3.5,5.5,7.59,63.3,,,,10.12,
3,WL,DeepHole,5/14/14,9:25,4,5.1,7.17,59.1,,,,,
3,WL,DeepHole,5/14/14,9:25,4.5,4.8,6.49,53.2,,,,,
3,WL,DeepHole,5/14/14,9:25,5,4.6,5.05,41.3,,,,,
3,WL,DeepHole,5/14/14,9:25,5.5,4.4,3,24.1,,,,,
3,WL,DeepHole,5/14/14,9:25,6,4.3,2.22,17.8,,,,,
3,WL,DeepHole,5/14/14,9:25,6.5,4.3,1.67,13.4,,,,,
3,WL,DeepHole,5/14/14,9:25,7,4.2,0.39,3.1,,,,,
3,WL,DeepHole,5/14/14,9:25,7.5,4.2,0.32,2.5,,,,,
3,WL,DeepHole,5/14/14,9:25,8,4.2,0.13,1,,,,,
3,WL,DeepHole,5/14/14,9:25,9,4.2,0.04,0.3,,,,,
3,WL,DeepHole,5/14/14,9:25,10,4.2,0.03,0.2,,,,,
15,MO,DeepHole,5/15/14,8:45,0,10.7,8.65,77.9,101.9,7.98,156.9,203.4,Deck PAR: 383.4
15,MO,DeepHole,5/15/14,8:45,0.25,,,,,,,57.3,Staff gauge: 2.78 ft
15,MO,DeepHole,5/15/14,8:45,0.5,10.7,8.3,74.4,102.8,7.73,151.9,31.35,MiniDOT in saturating bag at 8:50
15,MO,DeepHole,5/15/14,8:45,0.75,,,,,,,27.69,Temp chain download at 8:55
15,MO,DeepHole,5/15/14,8:45,1,10.7,8.37,74.8,102.1,7.59,151.7,14.43,miniDOT deployed at 9:25
15,MO,DeepHole,5/15/14,8:45,1.5,10.6,8.4,74.7,102.3,7.43,150.6,3.7,Inlet 3 staff: 12.6 cm at 9:25
15,MO,DeepHole,5/15/14,8:45,2,7,5.03,41.4,139.2,7.29,151.2,1.51,Inlet 1 staff: 16.8 cm at 9:55
15,MO,DeepHole,5/15/14,8:45,2.5,5,2.38,20.5,175.7,7.37,142.2,,Inlet 2 staf: 5.875 cm at 10:10
15,MO,DeepHole,5/15/14,8:45,3,3.8,0.43,1.7,211.6,7.33,140.1,,
15,MO,DeepHole,5/15/14,8:45,3.5,3.6,0.15,1.1,229.4,7.27,136.3,,
15,MO,DeepHole,5/15/14,8:45,4,3.5,0.15,1.1,244.8,7.22,99.5,,
15,MO,DeepHole,5/15/14,8:45,4.5,3.5,0.12,0.9,262.2,7.17,79,,
15,MO,DeepHole,5/15/14,8:45,5,3.5,0.13,0.9,277.4,7.14,56,,
15,MO,DeepHole,5/15/14,8:45,5.5,3.5,0.13,0.9,294.1,7.16,52.3,,
15,MO,DeepHole,5/15/14,8:45,6,3.5,0.12,0.9,302.9,7.17,12.6,,
15,CR,DeepHole,5/16/14,8:55,0,8.9,11.1,94.4,27.7,7.82,182.9,1137,Replace 1m HOBO
15,CR,DeepHole,5/16/14,8:55,0.25,,,,,,,979,miniDOT put into saturating bag at 8:55
15,CR,DeepHole,5/16/14,8:55,0.5,8.8,10.8,93.7,27.8,7.44,199,735,miniDOT taken out of sat. bag at 9:15
15,CR,DeepHole,5/16/14,8:55,0.75,,,,,,,225,Pulled temp chain at 8:55
15,CR,DeepHole,5/16/14,8:55,1,8.8,10.56,90.7,27.7,6.86,202.9,330,Deck PAR: 2073
15,CR,DeepHole,5/16/14,8:55,1.5,8.8,10.54,89.1,27.7,6.68,200.9,192,Staff gauge: 1.70 ft.
15,CR,DeepHole,5/16/14,8:55,2,8.7,10.35,88.5,27.6,6.54,198.4,168
15,CR,DeepHole,5/16/14,8:55,2.5,8.7,10.61,90.5,27.8,6.46,197.5,110
15,CR,DeepHole,5/16/14,8:55,3,7.6,9.4,79.5,28.1,6.28,198.8,60
15,CR,DeepHole,5/16/14,8:55,3.5,7.2,9.58,77.8,28.6,6.37,186.6,15
15,CR,DeepHole,5/16/14,8:55,4,6.3,8.79,69.5,28.8,6.28,186,12.3
15,CR,DeepHole,5/16/14,8:55,4.5,6,7.95,63.2,29,6.21,187.6,22.2
15,CR,DeepHole,5/16/14,8:55,5,5.6,7.5,59,29.3,6.08,188.5,8.9
15,CR,DeepHole,5/16/14,8:55,5.5,5.6,7.4,58.8,29.2,6.05,187.8,3.54
15,CR,DeepHole,5/16/14,8:55,6,5.5,7.26,57.2,29.4,5.99,188.4,7.25
15,CR,DeepHole,5/16/14,8:55,6.5,5.4,7.06,55.4,29.5,5.95,187.6,5.55
15,CR,DeepHole,5/16/14,8:55,7,5.3,6.94,54.6,29.6,5.91,188.2,3.15
15,CR,DeepHole,5/16/14,8:55,7.5,5.3,6.82,53.9,29.4,5.85,188,2.18
15,CR,DeepHole,5/16/14,8:55,8,5.3,6.76,52.7,29.5,5.81,187,1.7
15,CR,DeepHole,5/16/14,8:55,9,5.2,6.65,52.3,29.6,5.74,189.2,1.37
15,CR,DeepHole,5/16/14,8:55,10,5.1,6.66,51.5,29.6,5.71,188.6,0.97
15,CR,DeepHole,5/16/14,8:55,11,5.1,6.51,50.3,31.9,5.72,187.3,
15,CR,DeepHole,5/16/14,8:55,12,5.1,4.48,33.4,33.8,5.71,183.1,,
15,CR,DeepHole,5/16/14,8:55,13,5.1,3.06,23.3,34.1,5.71,182.3,,
15,CR,DeepHole,5/16/14,8:55,14,5.1,2.39,18.1,34.3,5.68,181.7,,
15,HB,DeepHole,5/16/14,10:25,0,8.6,7.3,62.5,36.9,4.94,231.1,385,miniDOT put into saturating bag at 10:25
15,HB,DeepHole,5/16/14,10:25,0.25,,,,,,,48.2,Deck PAR: 445
15,HB,DeepHole,5/16/14,10:25,0.5,8.6,7.35,62.2,36.5,4.76,234,25.4,Temp chain downloaded at 10:30
15,HB,DeepHole,5/16/14,10:25,0.75,,,,,,,12.5,Staff gauge: 3.09 ft
15,HB,DeepHole,5/16/14,10:25,1,8.6,7.29,62,36.4,4.66,232.7,3.5,
15,HB,DeepHole,5/16/14,10:25,1.5,6.3,6.86,51.3,39.1,4.59,230.9,0.82,
15,HB,DeepHole,5/16/14,10:25,2,4.1,2.16,14.5,43.6,4.55,229.4,,
15,HB,DeepHole,5/16/14,10:25,2.5,3.4,0.45,2.8,47.2,4.65,183.3,,
15,HB,DeepHole,5/16/14,10:25,3,3.4,0.21,1.7,49,4.69,111.1,,
15,HB,DeepHole,5/16/14,10:25,3.5,3.5,0.21,1.4,50.1,4.74,68,,
15,HB,DeepHole,5/16/14,10:25,4,3.5,0.18,4.6,51.5,4.76,50.6,,
15,HB,DeepHole,5/16/14,10:25,4.5,3.7,0.17,1.5,53.5,4.79,36.4,,
15,HB,DeepHole,5/16/14,10:25,5,3.7,0.16,1.3,54.7,4.8,32,,
15,HB,DeepHole,5/16/14,10:25,5.5,3.8,0.16,1.2,56,4.8,28,,
15,HB,DeepHole,5/16/14,10:25,6,3.8,0.14,1,57.2,4.81,26.4,,
3,WL,DeepHole,5/21/14,10:20,0,13.3,11.15,106.6,25.4,7.43,181.1,308,Deck PAR: 580
3,WL,DeepHole,5/21/14,10:20,0.25,,,,,,,99.5,
3,WL,DeepHole,5/21/14,10:20,0.5,13.2,11.35,107,25.4,7.25,178.5,66.5,
3,WL,DeepHole,5/21/14,10:20,0.75,,,,,,,64,
3,WL,DeepHole,5/21/14,10:20,1,12.8,11.41,107.8,25.2,7.1,173,47,
3,WL,DeepHole,5/21/14,10:20,1.5,12.2,11.51,108.9,25.2,7.05,168,32,
3,WL,DeepHole,5/21/14,10:20,2,9.6,13.43,116.3,25.2,7,165.6,19.2,
3,WL,DeepHole,5/21/14,10:20,2.5,8,14.31,120.3,25.7,6.99,163.5,8.9,
3,WL,DeepHole,5/21/14,10:20,3,6.5,10.9,78.2,27,6.56,175,4.5,
3,WL,DeepHole,5/21/14,10:20,3.5,5.6,7.89,61.6,27.9,6.3,178.7,2.6,
3,WL,DeepHole,5/21/14,10:20,4,5.2,7.13,55.1,28,6.19,178.6,1.4,
3,WL,DeepHole,5/21/14,10:20,4.5,4.9,6.44,50.7,28.2,6.05,179.6,0.8,
3,WL,DeepHole,5/21/14,10:20,5,4.7,5.01,38.6,29.2,5.94,177.8,,
3,WL,DeepHole,5/21/14,10:20,5.5,4.4,3.71,25,30.6,5.79,174.9,,
3,WL,DeepHole,5/21/14,10:20,6,4.2,0.91,6.1,32.2,5.65,170.5,,
3,WL,DeepHole,5/21/14,10:20,6.5,4.2,0.35,2.8,32.4,5.46,164.9,,
3,WL,DeepHole,5/21/14,10:20,7,4.1,0.33,2.4,33.4,5.42,158.2,,
3,WL,DeepHole,5/21/14,10:20,7.5,4.1,0.21,1.5,34.8,5.38,154.2,,
3,WL,DeepHole,5/21/14,10:20,8,4.1,0.13,0.7,37,5.39,135.3,,
3,WL,DeepHole,5/21/14,10:20,9,4.1,0.1,0.8,39.4,5.4,91.2,,
3,WL,DeepHole,5/21/14,10:20,10,4.1,0.1,0.8,40.2,5.38,82.2,,
3,EL,DeepHole,5/21/14,11:02,0,13.6,11,106.2,27.1,5.79,165.3,310,Deck PAR: 545
3,EL,DeepHole,5/21/14,11:02,0.25,,,,,,,34,
3,EL,DeepHole,5/21/14,11:02,0.5,13.7,11.03,105,27,5.46,181.9,19.7,
3,EL,DeepHole,5/21/14,11:02,0.75,,,,,,,13,
3,EL,DeepHole,5/21/14,11:02,1,13.5,11.13,105.7,27.1,5.44,180.9,7.8,
3,EL,DeepHole,5/21/14,11:02,1.5,13.2,11.06,104.6,27.2,5.43,179.2,3.3,
3,EL,DeepHole,5/21/14,11:02,2,9.6,10.51,91.6,28.4,5.2,188.7,1.5,
3,EL,DeepHole,5/21/14,11:02,2.5,8,8.73,71.2,29.2,5.08,191.5,0.7,
3,EL,DeepHole,5/21/14,11:02,3,7.2,7.5,56.9,29.6,4.97,191.7,,
3,EL,DeepHole,5/21/14,11:02,3.5,6.2,6.75,53.4,29.6,4.92,19139,,
3,EL,DeepHole,5/21/14,11:02,4,5.8,6.22,49.1,29.9,4.92,191,,
3,EL,DeepHole,5/21/14,11:02,4.5,5.4,5.9,45.8,30.4,4.88,190.5,,
3,EL,DeepHole,5/21/14,11:02,5,5.1,5.75,42.7,30.6,4.79,190.9,,
3,EL,DeepHole,5/21/14,11:02,5.5,5,5.35,41,30.9,4.75,190.8,,
3,EL,DeepHole,5/21/14,11:02,6,4.8,5.13,38.2,32.2,4.7,191.6,,
3,EL,DeepHole,5/21/14,11:02,6.5,4.3,3.59,27.4,32.7,4.69,190.6,,
3,EL,DeepHole,5/21/14,11:02,7,4,2.73,19.5,34.1,4.67,189.5,,
3,EL,DeepHole,5/21/14,11:02,7.5,4,1.86,11,36.2,4.67,187.7,,
3,EL,DeepHole,5/21/14,11:02,8,3.9,0.42,2.2,38.6,4.73,181,,
3,EL,DeepHole,5/21/14,11:02,9,3.8,0.12,0.9,45.2,4.74,165.8,,
3,EL,DeepHole,5/21/14,11:02,10,3.8,0.14,1.2,48.3,4.81,125.6,,
15,MO,DeepHole,5/22/14,17:05,0,15.3,11.07,110.5,102.1,7.49,160.5,1148.6,Deck PAR: 1592.5
15,MO,DeepHole,5/22/14,17:05,0.25,,,,,,,325.2,
15,MO,DeepHole,5/22/14,17:05,0.5,15.2,10.78,106.2,101.3,7.6,149.8,150.2,
15,MO,DeepHole,5/22/14,17:05,0.75,,,,,,,75.34,
15,MO,DeepHole,5/22/14,17:05,1,15.1,10.51,103.1,101.4,7.62,138.5,31.1,
15,MO,DeepHole,5/22/14,17:05,1.5,12.3,8.81,83,102.7,7.39,138.6,6.51,
15,MO,DeepHole,5/22/14,17:05,2,8.8,6.74,56.1,117,7.23,140.3,2.12,
15,MO,DeepHole,5/22/14,17:05,2.5,5.9,2.04,11.9,180.8,7.11,138.7,0.98,
15,MO,DeepHole,5/22/14,17:05,3,4.6,0.33,2.2,211.5,7.04,134.4,,
15,MO,DeepHole,5/22/14,17:05,3.5,4,0.2,1.4,231.5,6.99,92.7,,
15,MO,DeepHole,5/22/14,17:05,4,3.6,0.19,1.3,255.1,6.97,51,,
15,MO,DeepHole,5/22/14,17:05,4.5,3.6,0.16,1.2,271.9,6.93,20.3,,
15,MO,DeepHole,5/22/14,17:05,5,3.6,0.13,1.1,283.4,6.92,-10.2,,
15,MO,DeepHole,5/22/14,17:05,5.5,3.6,0.16,1.1,293.7,6.9,-37.1,,
15,MO,DeepHole,5/22/14,17:05,6,3.6,0.14,0.9,297.7,6.9,-55,,
15,HB,DeepHole,5/23/14,12:00,0,14.8,8.32,82,36.5,6.01,254.9,1775,Deck PAR: 2581
15,HB,DeepHole,5/23/14,12:00,0.25,,,,,,,243.7,
15,HB,DeepHole,5/23/14,12:00,0.5,14.6,7.92,78.9,36.5,5.91,243.7,141.28,
15,HB,DeepHole,5/23/14,12:00,0.75,,,,,,,58.88,
15,HB,DeepHole,5/23/14,12:00,1,11.2,6.55,60.3,38.3,5.73,237.4,16.06,
15,HB,DeepHole,5/23/14,12:00,1.5,8.4,4.9,31.8,40.4,5.48,220.4,5.11,
15,HB,DeepHole,5/23/14,12:00,2,4.2,1.5,9,46,6.49,127.5,2.91,
15,HB,DeepHole,5/23/14,12:00,2.5,3.9,0.28,2,47.8,5.4,145.2,1.5,
15,HB,DeepHole,5/23/14,12:00,3,3.6,0.19,1.4,49.6,5.42,98.4,0.74,
15,HB,DeepHole,5/23/14,12:00,3.5,3.5,0.18,1.4,51.3,5.44,59.7,,
15,HB,DeepHole,5/23/14,12:00,4,3.6,0.17,1.3,52,5.4,53.6,,
15,HB,DeepHole,5/23/14,12:00,4.5,3.6,0.16,1.1,53.2,5.35,47,,
15,HB,DeepHole,5/23/14,12:00,5,3.7,0.16,1.2,55.4,5.31,42,,
15,HB,DeepHole,5/23/14,12:00,5.5,3.8,0.13,1,56.6,5.27,40,,
15,HB,DeepHole,5/23/14,12:00,6,3.8,0.14,1,58.4,5.27,36.7,,
15,CR,DeepHole,5/23/14,15:15,0,15.5,11.11,110.7,26.7,5.97,238.6,1045.2,Deck PAR: 2003
15,CR,DeepHole,5/23/14,15:15,0.25,,,,,,,1107.5,
15,CR,DeepHole,5/23/14,15:15,0.5,15.4,10.92,108.2,26.7,5.79,242.2,997.2,
15,CR,DeepHole,5/23/14,15:15,0.75,,,,,,,790,
15,CR,DeepHole,5/23/14,15:15,1,14.8,10.54,103.6,26.8,5.72,241.6,520.1,
15,CR,DeepHole,5/23/14,15:15,1.5,14,10.81,104.5,26.5,5.7,239.6,374.7,
15,CR,DeepHole,5/23/14,15:15,2,13.5,10.89,103.1,26.6,5.71,237.5,277.7,
15,CR,DeepHole,5/23/14,15:15,2.5,12.2,11.11,104,26.4,5.76,232.4,173.57,
15,CR,DeepHole,5/23/14,15:15,3,10.4,11.8,105.4,26.7,5.77,228.8,127.64,
15,CR,DeepHole,5/23/14,15:15,3.5,9.5,12.04,103.6,27.3,5.74,228.9,108.35,
15,CR,DeepHole,5/23/14,15:15,4,8.1,11.11,89.9,27.9,5.64,233.4,62.71,
15,CR,DeepHole,5/23/14,15:15,4.5,6.8,9.42,75.9,28.3,5.57,234.4,42.05,
15,CR,DeepHole,5/23/14,15:15,5,6.3,8.58,67.9,28.8,5.49,236.5,29.6,
15,CR,DeepHole,5/23/14,15:15,5.5,6,7.78,60.4,29.1,5.43,237.5,23.95,
15,CR,DeepHole,5/23/14,15:15,6,5.6,7.02,54.9,29.3,5.37,238.4,16.94,
15,CR,DeepHole,5/23/14,15:15,6.5,5.5,6.76,53.4,29.3,5.33,238,11.6,
15,CR,DeepHole,5/23/14,15:15,7,5.5,6.39,50.5,29.5,5.24,236.8,7.32,
15,CR,DeepHole,5/23/14,15:15,7.5,5.5,6.39,50.6,29.5,5.21,236.5,5.22,
15,CR,DeepHole,5/23/14,15:15,8,5.4,6.36,50.4,29.5,5.18,235.9,3.57,
15,CR,DeepHole,5/23/14,15:15,9,5.4,6.38,50.2,29.5,5.15,235.7,2.14,
15,CR,DeepHole,5/23/14,15:15,10,5.4,6.26,49.9,29.4,5.09,235.8,1.1,
17,BA,DeepHole,5/26/14,10:15,0,19.2,9.91,106.5,27,7.28,189.2,1664,Deck PAR: 2416
17,BA,DeepHole,5/26/14,10:15,0.25,,,,,,,1305,MiniDOT pulled from sat. bag @ 10:20
17,BA,DeepHole,5/26/14,10:15,0.5,19,9.78,105.1,27.2,7.16,187.9,1216,Temp chain downloaded at 10:20
17,BA,DeepHole,5/26/14,10:15,0.75,,,,,,,805,
17,BA,DeepHole,5/26/14,10:15,1,18.5,10.08,107.1,27.1,7.05,182.1,640,
17,BA,DeepHole,5/26/14,10:15,1.5,16.2,10.99,111.4,26.8,7.02,179.1,319,
17,BA,DeepHole,5/26/14,10:15,2,13.4,12.02,114.5,26.6,7.02,173.7,275,
17,BA,DeepHole,5/26/14,10:15,2.5,12.1,12.28,110,26.6,6.93,174.7,197,
17,BA,DeepHole,5/26/14,10:15,3,11.3,12.06,109.7,26.6,8.87,175.5,128,
17,BA,DeepHole,5/26/14,10:15,3.5,10.4,12.14,108.6,27,6.78,177.3,84,
17,BA,DeepHole,5/26/14,10:15,4,9.2,11.46,98.5,27.3,6.61,183.8,43,
17,BA,DeepHole,5/26/14,10:15,4.5,8.4,10.65,89.1,27.9,6.46,187.4,17,
17,BA,DeepHole,5/26/14,10:15,5,7.4,9.24,72.9,28.7,6.27,192.8,11,
17,BA,DeepHole,5/26/14,10:15,5.5,6.5,8.01,64.3,29.2,6.14,196,7,
17,BA,DeepHole,5/26/14,10:15,6,6.4,7.19,57.4,29.1,6.06,196.8,5,
17,BA,DeepHole,5/26/14,10:15,6.5,6.2,6.91,55.2,29.3,6,197,,
17,BA,DeepHole,5/26/14,10:15,7,6.1,6.68,53.3,29.4,5.94,197.6,,
17,BA,DeepHole,5/26/14,10:15,7.5,6,6.64,52.2,29.5,5.89,197.4,,
17,BA,DeepHole,5/26/14,10:15,8,5.9,6.46,51.2,29.6,5.86,197.1,,
17,BA,DeepHole,5/26/14,10:15,9,5.6,6.17,48.8,29.7,5.81,197.2,,
17,BA,DeepHole,5/26/14,10:15,10,5.3,6.01,46.5,30.2,5.76,197.1,,
17,BA,DeepHole,5/26/14,10:15,11,5.3,5.61,44,30.4,5.69,198.2,,
17,BA,DeepHole,5/26/14,10:15,12,5.3,5.34,41.9,30.9,5.69,194.6,,
15,HB,DeepHole,5/26/14,11:20,0,23.2,6.86,80.5,35.1,5.22,246.1,1100,Deck PAR: 1595
15,HB,DeepHole,5/26/14,11:20,0.25,,,,,,,369.5,MiniDOT put into sat. bag at 11:20
15,HB,DeepHole,5/26/14,11:20,0.5,16.9,7.19,75.2,36.4,4.81,258,132.3,Temp chain downloaded at 11:20
15,HB,DeepHole,5/26/14,11:20,0.75,,,,,,,49.9,Staff Gauge: 2.97 ft at 11:55
15,HB,DeepHole,5/26/14,11:20,1,11.1,6.62,59.8,39.9,4.55,256.6,32.4,
15,HB,DeepHole,5/26/14,11:20,1.5,7.3,2.82,21.9,41,4.39,255.5,11.46,
15,HB,DeepHole,5/26/14,11:20,2,4.7,0.78,5,45.4,4.33,242.3,3.9,
15,HB,DeepHole,5/26/14,11:20,2.5,3.8,0.18,1.3,48.5,4.47,163,1.5,
15,HB,DeepHole,5/26/14,11:20,3,3.6,0.16,1.2,49.8,4.55,71.1,0.8,
15,HB,DeepHole,5/26/14,11:20,3.5,3.6,0.16,1.2,51,4.61,46.8,,
15,HB,DeepHole,5/26/14,11:20,4,3.6,0.12,1,52.6,4.65,32.9,,
15,HB,DeepHole,5/26/14,11:20,4.5,3.7,0.12,0.9,54.5,4.66,29.9,,
15,HB,DeepHole,5/26/14,11:20,5,3.7,0.12,0.9,56,4.66,28.2,,
15,HB,DeepHole,5/26/14,11:20,5.5,3.8,0.13,0.9,57.3,4.67,26.2,,
15,HB,DeepHole,5/26/14,11:20,6,3.9,0.14,0.8,58.6,4.67,25,,
15,MO,DeepHole,5/27/14,9:15,0,2.9,7.99,92,98.7,7.4,158,792.4,Deck PAR:1441.8; MiniDOT not working; temp chain pulled at 9:20; staff gauge 2.26ft  at 10:05; Inlet 3 staff 9.0 cm at 10:10; Inlet 1 staff 13.5cm at 10:25; Inlet 2 staff 4 1/8 inches at 10:50 
15,MO,DeepHole,5/27/14,9:15,0.25,,,,,,,335,
15,MO,DeepHole,5/27/14,9:15,0.5,20.9,8.05,94,98.8,7.19,149,138,
15,MO,DeepHole,5/27/14,9:15,0.75,,,,,,,73.8,
15,MO,DeepHole,5/27/14,9:15,1,16.1,9.41,98.8,102.3,7.04,153.6,36.5,
15,MO,DeepHole,5/27/14,9:15,1.5,12.3,8.43,78.7,102.3,6.86,161.4,9.3,
15,MO,DeepHole,5/27/14,9:15,2,9.1,4.56,42.2,128.1,6.67,166.6,3.5,
15,MO,DeepHole,5/27/14,9:15,2.5,6.3,0.24,2,180.2,6.6,152,,
15,MO,DeepHole,5/27/14,9:15,3,4.7,0.11,0.9,218.9,6.57,74.6,,
15,MO,DeepHole,5/27/14,9:15,3.5,4,0.11,0.9,240.9,6.56,37.5,,
15,MO,DeepHole,5/27/14,9:15,4,3.7,0.09,0.8,260.3,6.56,-11.5,,
15,MO,DeepHole,5/27/14,9:15,4.5,3.7,0.09,0.8,274.4,6.56,-38.1,,
15,MO,DeepHole,5/27/14,9:15,5,3.6,0.09,0.7,283.8,6.56,-47.6,,
15,MO,DeepHole,5/27/14,9:15,5.5,3.7,0.08,0.6,293.2,6.56,-58.5,,
15,MO,DeepHole,5/27/14,9:15,6,3.6,0.08,0.6,298.2,6.55,-64.6,,
15,MO,DeepHole,5/27/14,9:15,6.5,3.7,0.07,0.5,304.9,6.55,-70.9,,
15,MO,DeepHole,5/27/14,9:15,7,3.7,0.08,0.6,309.4,6.55,-79.5,,
15,CR,DeepHole,5/27/14,11:35,0,20,9.06,99.7,26.8,26.8,213.7,1300,Deck PAR: 2400; miniDOT put in sat. bag at 11:35; temp chain pulled at 11:35; outlet staff 12.6cm at 12:30; staff gauge 1.64 ft at 12:40
15,CR,DeepHole,5/27/14,11:35,0.25,,,,,,,730,
15,CR,DeepHole,5/27/14,11:35,0.5,19.9,9.01,99,26.9,6.83,205.2,617,
15,CR,DeepHole,5/27/14,11:35,0.75,,,,,,,532,
15,CR,DeepHole,5/27/14,11:35,1,19.9,9.06,98.9,26.9,6.7,203.2,514,
15,CR,DeepHole,5/27/14,11:35,1.5,17.7,9.92,103.8,26.9,6.54,204.7,323,
15,CR,DeepHole,5/27/14,11:35,2,15.4,10.81,107.5,26.4,6.46,205.7,180,
15,CR,DeepHole,5/27/14,11:35,2.5,13.5,11.49,110,26.2,6.38,205.4,120.3,
15,CR,DeepHole,5/27/14,11:35,3,11.2,12.35,111.3,26.3,6.34,206.2,81.2,
15,CR,DeepHole,5/27/14,11:35,3.5,9.9,12.7,110.5,26.9,6.23,210.9,56.2,
15,CR,DeepHole,5/27/14,11:35,4,7.9,11.55,96.4,27.6,6.09,217.9,36,
15,CR,DeepHole,5/27/14,11:35,4.5,7.2,10.7,87.7,27.8,5.95,224.7,26.4,
15,CR,DeepHole,5/27/14,11:35,5,6.3,9.14,73.5,28.4,5.83,229,19.4,
15,CR,DeepHole,5/27/14,11:35,5.5,6,8.05,64,28.7,5.75,232.3,13.6,
15,CR,DeepHole,5/27/14,11:35,6,5.8,7.44,58.4,29.1,5.68,234.5,9.7,
15,CR,DeepHole,5/27/14,11:35,6.5,5.6,6.75,53.6,29.2,5.61,236.2,,
15,CR,DeepHole,5/27/14,11:35,7,5.6,6.48,51.4,29,5.58,236.8,,
15,CR,DeepHole,5/27/14,11:35,7.5,5.5,6.28,49.7,29.3,5.54,236.9,,
15,CR,DeepHole,5/27/14,11:35,8,5.4,5.93,46.8,29.5,5.48,237.3,,
15,CR,DeepHole,5/27/14,11:35,9,5.3,5.81,45.5,29.5,5.41,238.3,,
15,CR,DeepHole,5/27/14,11:35,10,5.3,5.61,43.9,29.5,5.36,238.5,,
15,CR,DeepHole,5/27/14,11:35,11,5.3,5.56,43.8,29.6,5.33,238.7,,
15,CR,DeepHole,5/27/14,11:35,12,5.2,5.53,43.4,31.6,5.32,237.1,,
15,CR,DeepHole,5/27/14,11:35,13,5.2,5.15,40.5,30.8,5.34,230.1,,
15,CR,DeepHole,5/27/14,11:35,14,5.2,4.87,38.3,31,5.39,223.5,,
17,BR,DeepHole,5/27/14,10:30,0,21.3,9.2,103,,,,960,Deck PAR: 1090; mini DOT removed from sat. bag at 11;
17,BR,DeepHole,5/27/14,10:30,0.25,,,,,,,480,
17,BR,DeepHole,5/27/14,10:30,0.5,21.1,9.2,102,,,,280,
17,BR,DeepHole,5/27/14,10:30,0.75,,,,,,,180,
17,BR,DeepHole,5/27/14,10:30,1,20.7,9,101,,,,120,
17,BR,DeepHole,5/27/14,10:30,1.5,15.8,12,123,,,,60,
17,BR,DeepHole,5/27/14,10:30,2,13.2,10.7,101,,,,25,
17,BR,DeepHole,5/27/14,10:30,2.5,11.7,7.1,65,,,,9,
17,BR,DeepHole,5/27/14,10:30,3,10.4,2.6,23,,,,,
