lakeID,datetime,NLL,iota,R,GPP,DO0,convergence,sd_iota,sd_R,sd_GPP,GPP.weighted,R.weighted,thermo.depth,GPP.weighted.areal,R.weighted.areal
WL,8/25/14,-248.1443282,1.131699464,0.679699144,0.526184452,8.004676682,0,0.112641468,0.070832647,0.052372729,0.599057404,0.825514146,2.901417462,1738.115612,2395.161158
WL,8/26/14,-204.3045521,1.528033875,0.960196571,0.713165243,7.795987852,0,0.136600635,0.08583586,0.063754362,0.574545506,0.874521951,2.879847858,1654.603645,2518.490167
WL,8/27/14,-234.4484699,1.548129974,0.943424635,0.742474535,7.672207864,0,0.09235486,0.057536878,0.044292878,0.594272868,0.88623695,2.830508811,1682.094589,2508.501496
WL,8/28/14,-183.184449,1.145597228,0.379606054,0.565022873,7.50141425,0,0.172224088,0.108932596,0.084943073,0.623712484,0.980539922,2.831544272,1766.069511,2776.442198
WL,8/29/14,-245.4843609,3.92974172,1.092553637,0.460287373,7.712731,0,0.37783181,0.059251122,0.044255125,0.625504183,0.981506952,2.808000457,1756.416032,2756.07197
WL,8/30/14,-211.5930483,5.44392662,1.070685443,0.499608805,7.499873439,0,0.760418049,0.085776508,0.06978631,0.632751368,0.990318243,2.836773585,1794.972366,2809.308632
WL,8/31/14,-158.1939183,1.512000449,0.653732762,0.681148852,7.366716552,0,0.266073918,0.154703282,0.119865007,0.604737296,0.976774702,2.909360696,1759.398921,2841.789928
WL,9/1/14,-183.7883627,3.589558281,1.535235712,0.789685372,7.579026411,0,0.398532361,0.129572897,0.087675182,0.552191764,0.982177897,2.97342785,1641.902369,2920.435112
WL,9/2/14,-194.6085248,1.149372054,0.579752433,0.532265418,7.327448339,0,0.149573966,0.09391458,0.069266561,0.587442805,1.013097644,2.988413694,1755.522123,3027.554874
WL,9/3/14,-222.6931542,1.508601806,0.806003761,0.590125216,7.428375307,0,0.140500516,0.068972867,0.054960094,0.656275002,0.971398747,2.953730125,1938.459243,2869.249742
WL,9/4/14,-199.1912483,2.202231735,0.765863659,0.305870107,7.515452288,0,0.559709411,0.108804189,0.077738584,0.671150501,0.981126807,2.946670166,1977.659158,2891.057092
WL,9/5/14,-179.941437,1.095509612,0.969300661,0.186752436,7.431315034,0,0.43996554,0.089442723,0.075001292,0.641129021,0.994914376,2.94874398,1890.525341,2933.747776
WL,9/6/14,-186.1845667,1.511188518,1.049934406,0.765855649,7.274721044,0,0.128508691,0.084411489,0.065126955,0.56939778,0.838790586,3.392659734,1931.772921,2845.731045
WL,9/7/14,-256.6006836,1.632176819,0.842450323,0.814703326,7.368234326,0,0.09573506,0.062633175,0.047786288,0.563789231,0.860701512,3.456393756,1948.677579,2974.923332
WL,9/8/14,-275.5342315,2.165515393,1.055380346,0.665993732,7.548415565,0,0.106414189,0.039277636,0.032727167,0.536415144,0.839104945,3.408506065,1828.374272,2860.094294
WL,9/9/14,-253.307317,0.589088142,8.90E-08,0.20801725,7.432971947,0,0.104767482,0.031872609,0.036995217,0.575639491,0.848718354,3.442830246,1981.82905,2921.99322
WL,9/10/14,-323.7323848,3.45295766,0.534488574,0.181472108,7.767489535,0,0.306258795,0.021937686,0.016095601,0.583936985,0.858206641,3.489402987,2037.59146,2994.628817
WL,9/11/14,-204.3530543,1.484715898,0.949694364,0.389933823,7.838786071,0,0.343222269,0.114448702,0.090141132,0.592328464,0.875830385,3.5,2073.149625,3065.406347
WL,9/12/14,-255.7747556,1.773935578,0.623370854,0.231508448,7.634792539,0,0.297235667,0.046857333,0.038790906,0.574069805,0.875837997,3.5,2009.244318,3065.432988
WL,9/13/14,-244.2042737,2.195015273,0.891024103,0.736421527,7.57285924,0,0.16149474,0.070102679,0.054181037,0.532248191,0.794305876,3.186377764,1695.943802,2530.958582
WL,9/14/14,-221.9255714,2.094603337,1.114311951,0.546601287,7.867170101,0,0.352210648,0.120715279,0.091911815,0.531795687,0.766919445,3.341158463,1776.813659,2562.399393
WL,9/15/14,-223.1001709,2.563426787,1.224763827,0.850520086,7.803024896,0,0.232619577,0.09956852,0.077180914,0.550712386,0.779383268,2.543836026,1400.922009,1982.623236
WL,9/16/14,-234.0848253,1.779894424,0.824834078,0.795995979,7.92229925,0,0.167003935,0.093871171,0.074686711,0.553751403,0.746677079,2.048174919,1134.179736,1529.325267
WL,9/17/14,-244.4178106,1.019857759,0.356725643,0.405731995,8.149648447,0,0.130293933,0.064193866,0.051835089,0.56436586,0.84356552,2.004489351,1131.265356,1690.918102
WL,9/18/14,-313.5827448,0.635820848,0.337203364,0.152967899,8.411683725,0,0.129844219,0.055959029,0.031238355,0.519077731,0.82155633,3.008472842,1561.631257,2471.629909
WL,9/19/14,-302.157679,1.066211475,0.473614736,0.227608754,8.450571934,0,0.125974007,0.030726869,0.026892214,0.501663808,0.769151418,3.480740243,1746.161406,2677.216294
WL,9/20/14,-241.1735122,0.161919347,0.210027885,0.035902242,8.471406994,0,0.171924468,0.085899306,0.038120669,0.422047214,0.688070603,2.703295253,1140.91823,1860.057995
WL,9/21/14,-230.4660709,1.722290668,1.147540854,0.40598338,8.632827778,0,0.21808562,0.064823579,0.051407779,0.352008805,0.69640273,3.321059303,1169.042118,2312.794766
WL,9/22/14,-211.4644176,1.213192538,0.692830775,0.484153127,8.309266298,0,0.155556929,0.080953725,0.062078665,NA,NA,2.341104119,NA,NA
WL,9/23/14,-208.2882156,0.525126243,0.450191029,0.23023139,8.39407445,0,0.163363642,0.108636305,0.071623613,NA,NA,2.022212489,NA,NA
WL,9/24/14,-183.5227892,1.214142313,0.694358202,0.352767363,8.429063834,0,0.309580392,0.110516718,0.089948153,NA,NA,1.756193563,NA,NA
WL,9/25/14,-170.6742715,2.095672361,0.90474208,0.490468831,8.352602817,0,0.346933669,0.107543242,0.08119597,NA,NA,1.893621736,NA,NA
EL,5/12/11,"Error in FUN(X[[i]], ...) : too many NAs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EL,5/13/11,-106.6601925,0.75450096,0.439044045,0.087627427,10.03899412,0,0.798122648,0.124390274,0.092693632,NA,NA,2,NA,NA
EL,5/14/11,-74.95698018,2.070598938,0.787245311,0.467544116,9.994546777,0,1.187441654,0.372178113,0.268125975,NA,NA,2,NA,NA
EL,5/15/11,-265.2757773,0.430827821,0.477422236,0.301176472,9.80685015,0,0.05215693,0.048418966,0.036461063,NA,NA,2,NA,NA
EL,5/16/11,-254.2875617,0.781880911,0.538362531,0.48532597,9.867716156,0,0.066283957,0.055176269,0.041143511,NA,NA,2,NA,NA
EL,5/17/11,-196.0247658,1.406282765,1.0367586,0.990211547,10.0473014,0,0.098242856,0.089987254,0.069176138,0.783284952,1.040624218,NA,NA,NA
EL,5/18/11,-122.0590028,2.449474051,1.055136282,0.960933773,10.12767299,0,0.384553473,0.195081123,0.150861129,0.778345989,1.079591446,2,1556.691977,2159.182891
EL,5/19/11,-52.08999262,4.644231764,1.333486643,1.293179884,10.02132765,0,1.076366622,0.404327546,0.299712791,0.763472836,1.050703635,2,1526.945672,2101.407271
EL,5/20/11,-26.09399479,2.078721012,0.920594375,1.064175238,9.845653638,0,0.444713781,0.286426421,0.227665661,0.819240266,1.132319656,2.138888889,1752.263902,2421.905931
EL,5/21/11,-54.27390646,4.531671725,2.095535326,0.95650058,10.21779072,0,0.714485956,0.176859977,0.15080665,0.867922845,1.197552344,2,1735.84569,2395.104687
EL,5/22/11,-117.7810172,1.187455451,1.094092664,0.580587376,8.962615686,0,0.248975142,0.160721673,0.121732419,0.767418851,1.166775408,2,1534.837702,2333.550815
EL,5/23/11,-209.7561506,1.09920946,0.335796732,0.216419076,8.31113545,0,0.415608243,0.099976385,0.081827491,0.671410107,1.082811764,2,1342.820213,2165.623527
EL,5/24/11,-155.4575803,0.956237099,0.535907203,0.526862071,8.412580257,0,0.378390294,0.278815431,0.20848333,0.557404908,1.0086051,2,1114.809817,2017.210199
EL,5/25/11,-175.8749584,0.510663854,0.488365617,0.250984546,8.585419469,0,0.185155877,0.12805308,0.091001671,0.440655307,0.944100643,NA,NA,NA
EL,5/26/11,-207.339552,0.335158771,0.38956222,0.241134633,8.67996333,0,0.103337961,0.098510935,0.074347931,0.301274055,0.53763971,3,903.8221648,1612.91913
EL,5/27/11,-253.6817096,0.382940853,0.511749588,0.242456608,8.84318735,0,0.092805623,0.076649805,0.0587593,0.328455962,0.526603949,3,985.3678849,1579.811848
EL,5/28/11,-321.3993499,0.214951873,0.328960136,0.097811163,8.719881314,0,0.114716427,0.098930305,0.052200276,0.35725392,0.549149397,3,1071.76176,1647.448191
EL,5/29/11,-330.3871064,0.449966468,0.275665779,0.146321908,8.646925902,0,0.141874632,0.061976432,0.046135364,0.382737739,0.551779274,3,1148.213218,1655.337821
EL,5/30/11,-284.1016902,1.800073156,0.491577058,0.251936489,8.60776139,0,0.388367752,0.075169399,0.054355573,0.404846301,0.622137323,3,1214.538904,1866.41197
EL,5/31/11,-382.7522765,0.800016651,0.668352119,0.427705013,8.559682132,0,0.039480342,0.027763216,0.021106986,0.404458005,0.630110803,3,1213.374016,1890.332408
EL,6/1/11,-377.4264242,0.693326228,0.586868586,0.419536034,8.51304579,0,0.046410176,0.037294553,0.028083088,0.408066674,0.633973571,NA,NA,NA
EL,6/2/11,-235.6322117,0.80466556,0.571756806,0.564119732,8.552232348,0,0.079733204,0.073754309,0.055897849,0.41658854,0.661642187,3,1249.76562,1984.926562
EL,6/3/11,-231.7128171,1.452775072,1.013456483,0.524414473,8.577595773,0,0.171143205,0.081610632,0.061778299,0.427034298,0.673011069,3,1281.102895,2019.033208
EL,6/4/11,-300.1085226,0.424462753,0.585541238,0.293937803,8.276554157,0,0.08418955,0.095205196,0.058300737,0.433832843,0.687923431,3,1301.498529,2063.770294
EL,6/5/11,-146.0329301,0.199802446,0.525227051,0.142531295,8.112308435,0,0.125946389,0.119116327,0.089845256,0.423795127,0.689896115,3,1271.38538,2069.688344
EL,6/6/11,-236.7437874,1.32E-07,0.745903724,8.78E-08,7.890203764,0,0.053177492,0.050624459,0.035424039,0.425974184,0.718039663,3,1277.922551,2154.118988
EL,6/7/11,-171.4456399,0.038795145,0.576858614,0.024879515,7.406945741,0,0.087792089,0.082419293,0.056301494,0.342914623,0.729619497,3,1028.743869,2188.858492
EL,6/8/11,-184.2082566,0.303487746,0.728745156,0.205170994,7.171477633,0,0.174424097,0.156987361,0.117918321,0.236807806,0.607768565,NA,NA,NA
EL,6/9/11,-231.9806233,0.29959969,0.036363635,0.120225194,7.036172014,0,0.1656439,0.072574693,0.066470596,0.208234645,0.595935021,3,624.703935,1787.805064
EL,6/10/11,-178.5001511,1.56E-09,3.02E-11,2.44E-10,7.389932912,0,0.697095273,0.143553729,0.109079919,0.212909205,0.590341872,3,638.7276163,1771.025615
EL,6/11/11,-171.3268765,0.401037197,0.547420928,0.240536541,7.717390556,0,0.212857723,0.179158791,0.127669106,0.212909209,0.481681895,3,638.7276263,1445.045685
EL,6/12/11,-253.5021884,0.383726443,0.401281428,0.271214119,7.674329078,0,0.061676919,0.058799961,0.043592647,0.328780174,0.715537556,3,986.3405214,2146.612667
EL,6/13/11,-160.8272131,0.190205152,0.37872054,0.135107078,7.801411965,0,0.135147492,0.131866438,0.095998361,0.326094596,0.826815809,3,978.2837882,2480.447428
EL,6/14/11,-161.4009972,0.276620618,0.425147893,0.191838896,7.657941295,0,0.141780423,0.131662397,0.098326003,0.34202728,0.925908658,3,1026.081839,2777.725975
EL,6/15/11,-247.3058006,1.43E-07,0.396437685,5.60E-08,7.664005927,0,0.064084023,0.044243516,0.025047953,0.335841475,0.953780916,NA,NA,NA
EL,6/16/11,-199.1481272,3.946989821,1.704152623,0.710227927,7.719128709,0,0.908916092,0.218753471,0.163551876,0.32230471,1.172811012,NA,NA,NA
EL,6/17/11,-164.3391004,0.383997932,1.206266077,0.211422861,7.381585604,0,0.167824206,0.12175299,0.092401211,0.349798526,1.47511716,4.050776247,1416.95556,5975.369552
EL,6/18/11,-179.8983259,1.663340263,1.237550282,0.321278792,7.318296926,0,0.410568086,0.100719098,0.079302366,0.351567105,1.468573657,4.10911295,1444.628946,6034.535031
EL,6/19/11,-128.5284238,0.665978412,1.193511244,0.069496235,7.183659227,0,1.294832827,0.186894438,0.135118503,0.415001035,1.47323266,4.151598392,1722.917631,6116.270342
EL,6/20/11,-244.0269787,0.726721026,1.6844599,0.175751424,7.253552382,0,0.231125125,0.074824088,0.055895686,0.406618598,1.548097376,4.18996367,1703.717151,6486.471762
EL,6/21/11,-170.4301698,3.86294496,2.718861486,0.410711527,7.189651753,0,1.394394281,0.197884454,0.148253162,0.365574648,1.500077049,4.186387459,1530.437122,6279.903747
EL,6/22/11,-123.5982741,1.250191552,0.770542114,0.209714424,7.135433036,0,0.660638323,0.145218307,0.110819326,0.36852469,1.471014967,NA,NA,NA
EL,6/23/11,-212.7935295,4.594815517,1.21361188,0.545484373,7.293078683,0,0.670772549,0.106284568,0.079632347,0.382766668,1.471735862,4.630803261,1772.517136,6815.319227
EL,6/24/11,-138.008056,0.614237921,0.794006192,0.302695168,7.28983762,0,0.294551751,0.202315957,0.145154489,0.427933016,1.431282854,3.51122786,1502.570329,5025.560232
EL,6/25/11,-140.1958417,0.775538549,1.017644449,0.46601142,7.727906209,0,0.222580413,0.169927306,0.133745788,0.437096131,1.276450132,1.866855046,815.9951178,2382.94737
EL,6/26/11,-184.1341735,0.434496186,0.699415236,0.291871305,7.885303731,0,0.119129115,0.102184456,0.08002457,0.423985389,0.813352769,0.963020951,408.3068131,783.2757574
EL,6/27/11,-138.7583878,1.598850199,0.669314909,0.439186385,7.697840824,0,0.578509096,0.190874896,0.158910021,0.446047734,0.831828264,2.47484378,1103.898461,2058.645006
EL,6/28/11,-202.5300546,1.157190925,0.747730459,0.57237074,7.864715157,0,0.160404769,0.1078396,0.079339541,0.44419229,0.721412477,3.779712776,1678.919275,2726.731956
EL,6/29/11,-151.115161,0.216896989,0.44863524,0.155213594,7.969303912,0,0.119517866,0.115035778,0.085528147,0.453754181,0.707201047,NA,NA,NA
EL,6/30/11,-180.1575608,0.127041337,0.462820756,0.068554064,7.885070643,0,0.097490968,0.069676203,0.05260809,0.467874023,0.686085873,0.958057743,448.2503305,657.3098837
EL,7/1/11,-115.9452807,1.195591958,0.975195313,0.513318274,7.512063401,0,0.338057531,0.205277558,0.145142419,0.470549117,0.662257743,0.852407281,401.0994938,564.5133218
EL,7/2/11,-258.2520413,0.705521674,0.692599952,0.502673414,7.393643379,0,0.065162423,0.060052323,0.046427231,0.454778955,0.683129394,1.683776006,765.7458933,1150.236882
EL,7/3/11,-139.1621592,0.635076137,0.552582922,0.465701772,7.256302359,0,0.212606587,0.200049241,0.155904558,0.435063385,0.786499763,2.015605319,876.9160726,1585.273106
EL,7/4/11,-203.4103503,0.783845314,0.806724306,0.549428208,7.253006444,0,0.121970505,0.111939915,0.085493955,0.434374221,0.828690182,3.778558356,1641.308342,3131.25421
EL,7/5/11,-257.1843197,0.827867344,0.543334854,0.405139306,7.248279207,0,0.099671653,0.062472076,0.048777023,NA,NA,4.241060786,NA,NA
EL,7/6/11,-214.5313543,0.415742693,0.802053286,0.274733743,7.236296952,0,0.099066747,0.085242104,0.06546592,NA,NA,NA,NA,NA
EL,7/7/11,-265.6032183,1.264879315,1.141768051,0.442677895,7.035470292,0,0.134555428,0.066246161,0.047091223,NA,NA,NA,NA,NA
EL,7/8/11,-209.1145911,0.41695843,0.98926676,0.28398865,6.957765361,0,0.116067644,0.101745019,0.079053189,NA,NA,NA,NA,NA
EL,7/9/11,"Error in FUN(X[[nexti]], ...) : too many NAs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EL,7/10/11,"Error in FUN(X[[nexti]], ...) : too many NAs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EL,7/11/11,"Error in FUN(X[[nexti]], ...) : too many NAs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EL,7/12/11,"Error in FUN(X[[nexti]], ...) : too many NAs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EL,7/13/11,"Error in FUN(X[[nexti]], ...) : too many NAs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EL,7/14/11,"Error in FUN(X[[nexti]], ...) : too many NAs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.648601103,NA,NA
EL,7/15/11,"Error in FUN(X[[nexti]], ...) : too many NAs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.654536107,NA,NA
EL,7/16/11,"Error in FUN(X[[nexti]], ...) : too many NAs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.65158731,NA,NA
EL,7/17/11,"Error in FUN(X[[nexti]], ...) : too many NAs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.577861877,NA,NA
EL,7/18/11,"Error in FUN(X[[nexti]], ...) : too many NAs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.635116103,NA,NA
EL,7/19/11,"Error in FUN(X[[nexti]], ...) : too many NAs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.633422134,NA,NA
EL,7/20/11,"Error in FUN(X[[nexti]], ...) : too many NAs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EL,7/21/11,"Error in FUN(X[[nexti]], ...) : too many NAs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.642374544,NA,NA
EL,7/22/11,"Error in FUN(X[[nexti]], ...) : too many NAs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.644115532,NA,NA
EL,7/23/11,"Error in FUN(X[[nexti]], ...) : too many NAs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EL,7/24/11,"Error in FUN(X[[nexti]], ...) : too many NAs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.676449897,NA,NA
EL,7/25/11,"Error in FUN(X[[nexti]], ...) : too many NAs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.660918372,NA,NA
EL,7/26/11,"Error in FUN(X[[nexti]], ...) : too many NAs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.662853781,NA,NA
EL,7/27/11,"Error in FUN(X[[nexti]], ...) : too many NAs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.670350477,NA,NA
EL,7/28/11,"Error in FUN(X[[nexti]], ...) : too many NAs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.667585846,NA,NA
EL,7/29/11,"Error in FUN(X[[nexti]], ...) : too many NAs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EL,7/30/11,-35.13862089,3.638930158,1.433424295,1.482997972,7.617913711,0,0.775849038,0.380116673,0.316187039,NA,NA,3,NA,NA
EL,7/31/11,-66.16122836,3.319867498,2.540396567,2.04489544,7.718245237,0,0.336573174,0.261643623,0.207314584,NA,NA,2.921875,NA,NA
EL,8/1/11,-42.95294683,2.417511875,3.60E-08,0.715600303,7.29233053,0,0.520213519,0.148633574,0.153986814,NA,NA,3,NA,NA
EL,8/2/11,"Error in FUN(X[[nexti]], ...) : too many NAs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA
EL,8/3/11,"Error in FUN(X[[nexti]], ...) : too many NAs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EL,8/4/11,-110.9030506,1.166132348,0.471236356,0.702151771,7.259116114,0,0.231946349,0.180074674,0.139659568,NA,NA,2.40625,NA,NA
EL,8/5/11,-70.06365993,0.682160024,0.224239229,0.402475835,7.620655717,0,0.331766554,0.233725324,0.195742958,NA,NA,2.5859375,NA,NA
EL,8/6/11,-101.3792293,1.599703643,0.693569603,0.61963743,7.716175817,0,0.283838436,0.139624467,0.109943438,NA,NA,3,NA,NA
EL,8/7/11,-103.5755432,1.262278733,0.619652948,0.694475955,7.862008207,0,0.202462229,0.142388502,0.111389938,NA,NA,3,NA,NA
EL,8/8/11,-152.1008122,1.515508986,0.136950766,0.681731721,7.802527774,0,0.15303238,0.0849784,0.068839597,0.815821997,1.038073835,3,2447.465991,3114.221506
EL,8/9/11,-253.0762522,2.691834992,1.42319028,1.003882474,7.87739984,0,0.132867651,0.062280988,0.049551145,0.851169808,1.075374655,3,2553.509423,3226.123965
EL,8/10/11,-160.3826717,1.8826127,1.218699428,1.011058458,7.504055426,0,0.132118404,0.085651497,0.07095428,0.850055261,1.086486675,NA,NA,NA
EL,8/11/11,-136.6918662,1.387005385,0.541852675,0.638386566,7.493562411,0,0.170946592,0.097560067,0.078680306,0.807033624,1.05043039,2.739511543,2210.877929,2877.666177
EL,8/12/11,-135.0691536,1.611822847,0.842098481,0.748535007,7.718384217,0,0.200536155,0.120834181,0.093129547,0.779136799,1.077424379,2.6803752,2088.378955,2887.901586
EL,8/13/11,-150.8502937,2.911748636,1.13793683,0.99667336,7.752128573,0,0.205507759,0.087849152,0.070344022,0.759428488,1.011050038,2.754010074,2091.473705,2784.441991
EL,8/14/11,-108.7106423,0.373372979,3.41E-07,0.211530313,7.631187924,0,0.233939178,0.140471894,0.132535642,0.696062057,0.793241901,2.672577405,1860.279726,2120.00038
EL,8/15/11,-231.0659706,0.569201845,0.212904441,0.344353282,8.042650571,0,0.054293942,0.04032102,0.032846515,0.650312499,0.690857861,2.603758912,1693.256966,1798.827312
EL,8/16/11,-232.6564696,0.97346897,3.41E-08,0.55512406,8.00212716,0,0.069815138,0.039030684,0.039812325,0.665104496,0.687515427,2.657855897,1767.751906,1827.316932
EL,8/17/11,-273.8043961,0.990785822,0.519509816,0.609344289,8.07036984,0,0.053971907,0.042430905,0.033193323,0.696121179,0.729471467,NA,NA,NA
EL,8/18/11,-253.8827913,1.115340255,0.544776939,0.659698976,7.936092044,0,0.0593012,0.044422649,0.035075342,0.669851004,0.662154255,2.734376843,1831.625072,1810.579262
EL,8/19/11,-218.9817614,1.807121379,0.733371494,0.668607301,7.9645409,0,0.157024601,0.078827013,0.058096703,0.658637876,0.641061499,2.753004114,1813.232783,1764.844943
EL,8/20/11,-231.6404138,1.343083859,0.600204829,0.741077298,7.81999468,0,0.076339545,0.051134619,0.042122093,0.679356822,0.706030607,2.767050012,1879.814303,1953.621999
EL,8/21/11,-240.2689607,1.465809344,0.908697333,0.857640975,7.842739031,0,0.05959762,0.043391285,0.034870402,0.686690764,0.702470602,2.788098235,1914.561308,1958.557044
EL,8/22/11,-169.3269692,1.879780148,0.76334933,0.856104096,7.752209657,0,0.294764739,0.168082922,0.13424405,0.696218345,0.743131579,2.821289481,1964.233493,2096.589308
EL,8/23/11,-203.4506076,1.042326743,0.336147238,0.315694712,8.035117421,0,0.170562817,0.063676612,0.051659213,0.676355081,0.738175379,2.833579465,1916.505867,2091.678596
EL,8/24/11,-223.5804024,1.401368254,0.957925372,0.565756694,8.101763451,0,0.184115824,0.089465809,0.074330755,0.657274041,0.713798119,2.861406759,1880.728384,2042.466762
EL,8/25/11,-146.3632661,0.364337481,0.059774686,0.217205356,7.744785806,0,0.186238694,0.12401153,0.111029043,0.639833865,0.737077955,2.448419741,1566.581865,1804.676215
EL,8/26/11,-196.3647332,1.647546382,0.844776554,0.630962211,8.107854769,0,0.207175717,0.104730616,0.079342257,0.548275033,0.648057135,2.988322224,1638.422466,1936.60354
EL,8/27/11,-244.3670909,0.884053979,0.278291756,0.506690627,7.879856833,0,0.063839551,0.045958858,0.036589284,0.486732526,0.663678541,2.903557382,1413.255819,1927.028728
EL,8/28/11,-211.696354,0.558027673,0.242574518,0.24470986,8.076457037,0,0.132999932,0.067329083,0.05832398,0.505384516,0.695485973,2.811675822,1420.977424,1955.481094
EL,8/29/11,-197.7673062,1.196628976,0.745542627,0.667787941,8.028371592,0,0.161272768,0.112863579,0.0899995,0.491623472,0.63233778,3.165836976,1556.399764,2001.878324
EL,8/30/11,-140.8772628,1.193208856,0.522583242,0.604353657,7.982461463,0,0.240667842,0.148307226,0.121896925,0.50930053,0.625693235,2.860967075,1457.092049,1790.087745
EL,8/31/11,-223.9148493,4.660363568,0.736150738,0.360501776,7.978184343,0,0.431466542,0.043874891,0.033376034,0.630837085,1.261842366,2.940202881,1854.789015,3710.072561
EL,9/1/11,-121.244184,1.130810996,0.707534415,0.5193116,7.798475962,0,0.312222556,0.183332027,0.143384523,0.658731217,1.331409812,2.99132292,1970.477787,3982.676686
EL,9/2/11,-163.4225319,0.10926501,0.031182303,0.032040826,7.955532547,0,0.17083312,0.066333441,0.050095033,0.690283496,1.331073131,2.507522721,1730.901551,3337.69612
EL,9/3/11,-158.1323988,2.497707937,0.423397425,0.582240003,7.957122501,0,0.446786237,0.142442315,0.104150216,0.688019036,1.358724183,2.939445763,2022.394639,3993.896042
EL,9/4/11,-163.8911987,3.511231857,2.256175182,1.033657892,8.106290088,0,0.19713037,0.075602409,0.058032443,0.658427642,1.323473812,3.989548077,2626.828732,5280.062399
EL,9/5/11,-78.75272569,1.970613565,1.012852037,0.599159581,7.482084192,0,0.63819996,0.258318871,0.194042925,0.720721885,1.454791676,4,2882.88754,5819.166702
EL,9/6/11,-113.6116587,0.005558991,0.398993159,0.003058229,7.305205707,0,0.107660992,0.094251385,0.059228723,0.742006675,1.460317483,3.921006944,2909.413327,5725.914992
EL,9/7/11,-116.4214247,0.088203728,0.302708225,0.04468701,7.614204187,0,0.208348393,0.155637291,0.105556385,0.766010907,1.47914742,4,3064.043628,5916.589678
EL,9/8/11,-174.429168,0.588094003,0.582944104,0.286697052,7.789775797,0,0.131816808,0.082967813,0.064260968,0.850328623,1.48357136,4,3401.314491,5934.285439
EL,9/9/11,-134.5830393,0.532008806,0.412572168,0.269741396,7.804953903,0,0.241174345,0.157635425,0.122281255,0.752992866,0.803069402,4,3011.971462,3212.277606
EL,9/10/11,-110.2701818,3.19E-07,0.33413368,1.60E-07,8.028772844,0,0.169301698,0.145239021,0.084836375,NA,NA,4,NA,NA
EL,9/11/11,-96.03694228,1.823851268,1.546635163,0.860696945,8.283219733,0,0.488910082,0.289007931,0.23072244,NA,NA,3.481000975,NA,NA
EL,9/12/11,-144.3658035,2.349837892,0.762345269,1.094249338,7.934146455,0,0.347038489,0.190585896,0.161605461,NA,NA,3.400964837,NA,NA
EL,9/13/11,-184.4694551,1.939133526,0.947638706,0.846641857,8.102020113,0,0.145572064,0.080950946,0.063557976,NA,NA,3.929475237,NA,NA
EL,9/14/11,"Error in FUN(X[[nexti]], ...) : too many NAs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA
EL,9/15/11,"Error in FUN(X[[nexti]], ...) : too many NAs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA
EL,9/16/11,"Error in FUN(X[[nexti]], ...) : too many NAs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA
EL,9/17/11,"Error in FUN(X[[nexti]], ...) : too many NAs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA
EL,9/18/11,"Error in FUN(X[[nexti]], ...) : too many NAs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA
EL,9/19/11,"Error in FUN(X[[nexti]], ...) : too many NAs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA
EL,9/20/11,"Error in FUN(X[[nexti]], ...) : too many NAs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.680555556,NA,NA
EL,9/21/11,"Error in FUN(X[[nexti]], ...) : too many NAs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EL,5/23/12,-157.9845097,0.876871623,0.59861631,0.291752239,8.859576169,0,0.400535909,0.181139247,0.133266085,NA,NA,NA,NA,NA
